geometry,lat,lon,g_x,g_y,v,area_grid,area_grid_km,grid_pop,grid_avg_inc,grid_house_price,nr_dutch_w,p_dutch_w,nr_nw,p_nw,pop_density_km
"POLYGON ((116688.38860847357 488270.7975624863, 117188.38860847357 488270.7975624863, 117188.38860847357 488770.7975624863, 116688.38860847357 488770.7975624863, 116688.38860847357 488270.7975624863))",488270.7975624863,116688.38860847357,11,13,530,250000.0,0.25,1980.0,19.1,220.0,723.0,0.0013044184242336767,1257.0,0.004079036607487645,7920.0
"POLYGON ((117188.38860847357 488270.7975624863, 117688.38860847357 488270.7975624863, 117688.38860847357 488770.7975624863, 117188.38860847357 488770.7975624863, 117188.38860847357 488270.7975624863))",488270.7975624863,117188.38860847357,11,14,531,250000.0,0.25,2029.0,19.14748663295966,221.10802143572536,741.0,0.0013368935717249716,1286.0,0.004173143259529921,8116.0
"POLYGON ((117688.38860847357 488270.7975624863, 118188.38860847357 488270.7975624863, 118188.38860847357 488770.7975624863, 117688.38860847357 488770.7975624863, 117688.38860847357 488270.7975624863))",488270.7975624863,117688.38860847357,11,15,532,250000.0,0.25,3274.0,22.610694396521325,289.1962565162736,1467.0,0.002646724520540531,1806.0,0.00586057288235695,13096.0
"POLYGON ((118188.38860847357 488270.7975624863, 118688.38860847357 488270.7975624863, 118688.38860847357 488770.7975624863, 118188.38860847357 488770.7975624863, 118188.38860847357 488270.7975624863))",488270.7975624863,118188.38860847357,11,16,533,250000.0,0.25,3994.0,26.3,317.6015566572595,2257.0,0.00407202266043625,1737.0,0.005636663951635671,15976.0
"POLYGON ((118688.38860847357 488270.7975624863, 119188.38860847357 488270.7975624863, 119188.38860847357 488770.7975624863, 118688.38860847357 488770.7975624863, 118688.38860847357 488270.7975624863))",488270.7975624863,118688.38860847357,11,17,534,250000.0,0.25,4009.0,26.3,318.6975513741664,2268.0,0.004091868583903152,1741.0,0.005649644179503571,16036.0
"POLYGON ((119188.38860847357 488270.7975624863, 119688.38860847357 488270.7975624863, 119688.38860847357 488770.7975624863, 119188.38860847357 488770.7975624863, 119188.38860847357 488270.7975624863))",488270.7975624863,119188.38860847357,11,18,535,250000.0,0.25,1310.0,28.988152052225576,418.04656023135396,931.0,0.001679686795244195,378.0,0.001226631533516571,5240.0
"POLYGON ((119688.38860847357 488270.7975624863, 120188.38860847357 488270.7975624863, 120188.38860847357 488770.7975624863, 119688.38860847357 488770.7975624863, 119688.38860847357 488270.7975624863))",488270.7975624863,119688.38860847357,11,19,536,250000.0,0.25,5368.0,32.46615766423126,365.1433962969035,4000.0,0.007216699442509968,1368.0,0.004439237930821876,21472.0
"POLYGON ((120188.38860847357 488270.7975624863, 120688.38860847357 488270.7975624863, 120688.38860847357 488770.7975624863, 120188.38860847357 488770.7975624863, 120188.38860847357 488270.7975624863))",488270.7975624863,120188.38860847357,11,20,537,250000.0,0.25,5679.0,33.98315245222172,373.5550082652551,4385.0,0.007911306763851553,1295.0,0.004202348772232697,22716.0
"POLYGON ((120688.38860847357 488270.7975624863, 121188.38860847357 488270.7975624863, 121188.38860847357 488770.7975624863, 120688.38860847357 488770.7975624863, 120688.38860847357 488270.7975624863))",488270.7975624863,120688.38860847357,11,21,538,250000.0,0.25,3150.0,38.348195619261006,485.23102856560905,2613.0,0.004714308910819636,537.0,0.0017425955912656046,12600.0
"POLYGON ((121188.38860847357 488270.7975624863, 121688.38860847357 488270.7975624863, 121688.38860847357 488770.7975624863, 121188.38860847357 488770.7975624863, 121188.38860847357 488270.7975624863))",488270.7975624863,121188.38860847357,11,22,539,250000.0,0.25,2676.0,38.03146662012252,488.62990469077636,2199.0,0.003967380518519855,477.0,0.0015478921732471013,10704.0
"POLYGON ((121688.38860847357 488270.7975624863, 122188.38860847357 488270.7975624863, 122188.38860847357 488770.7975624863, 121688.38860847357 488770.7975624863, 121688.38860847357 488270.7975624863))",488270.7975624863,121688.38860847357,11,23,540,250000.0,0.25,865.0,29.379841599632805,325.2179710094704,586.0,0.0010572464683277103,279.0,0.0009053708937860404,3460.0
"POLYGON ((122188.38860847357 488270.7975624863, 122688.38860847357 488270.7975624863, 122688.38860847357 488770.7975624863, 122188.38860847357 488770.7975624863, 122188.38860847357 488270.7975624863))",488270.7975624863,122188.38860847357,11,24,541,250000.0,0.25,1487.0,21.50763330514204,275.6847764544619,850.0,0.0015335486315333682,638.0,0.002070346344930085,5948.0
"POLYGON ((122688.38860847357 488270.7975624863, 123188.38860847357 488270.7975624863, 123188.38860847357 488770.7975624863, 122688.38860847357 488770.7975624863, 122688.38860847357 488270.7975624863))",488270.7975624863,122688.38860847357,11,25,542,250000.0,0.25,1288.0,21.8,278.834728779376,717.0,0.0012935933750699118,572.0,0.0018561725851097316,5152.0
"POLYGON ((123188.38860847357 488270.7975624863, 123688.38860847357 488270.7975624863, 123688.38860847357 488770.7975624863, 123188.38860847357 488770.7975624863, 123188.38860847357 488270.7975624863))",488270.7975624863,123188.38860847357,11,26,543,250000.0,0.25,88.0,32.62114477241016,209.96740869700346,67.0,0.00012087971566204196,22.0,7.139125327345121e-05,352.0
"POLYGON ((123688.38860847357 488270.7975624863, 124188.38860847357 488270.7975624863, 124188.38860847357 488770.7975624863, 123688.38860847357 488770.7975624863, 123688.38860847357 488270.7975624863))",488270.7975624863,123688.38860847357,11,27,544,250000.0,0.25,239.0,38.7,221.6272395897867,184.0,0.00033196817435545854,54.0,0.00017523307621665298,956.0
"POLYGON ((124188.38860847357 488270.7975624863, 124688.38860847357 488270.7975624863, 124688.38860847357 488770.7975624863, 124188.38860847357 488770.7975624863, 124188.38860847357 488270.7975624863))",488270.7975624863,124188.38860847357,11,28,545,250000.0,0.25,328.0,38.7,229.6809889707255,254.0,0.000458260414599383,73.0,0.00023688915858917904,1312.0
"POLYGON ((124688.38860847357 488270.7975624863, 125188.38860847357 488270.7975624863, 125188.38860847357 488770.7975624863, 124688.38860847357 488770.7975624863, 124688.38860847357 488270.7975624863))",488270.7975624863,124688.38860847357,11,29,546,250000.0,0.25,361.0,38.7,256.420776374018,284.0,0.0005123856604182077,76.0,0.0002466243294901042,1444.0
"POLYGON ((125188.38860847357 488270.7975624863, 125688.38860847357 488270.7975624863, 125688.38860847357 488770.7975624863, 125188.38860847357 488770.7975624863, 125188.38860847357 488270.7975624863))",488270.7975624863,125188.38860847357,11,30,547,250000.0,0.25,336.0,38.7,288.5458962703878,264.0,0.00047630216320565787,71.0,0.00023039904465522892,1344.0
"POLYGON ((125688.38860847357 488270.7975624863, 126188.38860847357 488270.7975624863, 126188.38860847357 488770.7975624863, 125688.38860847357 488770.7975624863, 125688.38860847357 488270.7975624863))",488270.7975624863,125688.38860847357,11,31,548,250000.0,0.25,131.0,38.7,542.2123494771442,106.0,0.00019124253522651415,26.0,8.437148114135143e-05,524.0
"POLYGON ((126188.38860847357 488270.7975624863, 126688.38860847357 488270.7975624863, 126688.38860847357 488770.7975624863, 126188.38860847357 488770.7975624863, 126188.38860847357 488270.7975624863))",488270.7975624863,126188.38860847357,11,32,549,250000.0,0.25,20.0,,593.0,19.0,3.427932235192235e-05,1.0,3.2450569669750552e-06,80.0
"POLYGON ((126688.38860847357 488270.7975624863, 127188.38860847357 488270.7975624863, 127188.38860847357 488770.7975624863, 126688.38860847357 488770.7975624863, 126688.38860847357 488270.7975624863))",488270.7975624863,126688.38860847357,11,33,550,250000.0,0.25,21.0,,593.0,20.0,3.608349721254984e-05,1.0,3.2450569669750552e-06,84.0
"POLYGON ((127188.38860847357 488270.7975624863, 127688.38860847357 488270.7975624863, 127688.38860847357 488770.7975624863, 127188.38860847357 488770.7975624863, 127188.38860847357 488270.7975624863))",488270.7975624863,127188.38860847357,11,34,551,250000.0,0.25,21.0,,593.0,20.0,3.608349721254984e-05,1.0,3.2450569669750552e-06,84.0
"POLYGON ((127688.38860847357 488270.7975624863, 128188.38860847357 488270.7975624863, 128188.38860847357 488770.7975624863, 127688.38860847357 488770.7975624863, 127688.38860847357 488270.7975624863))",488270.7975624863,127688.38860847357,11,35,552,250000.0,0.25,21.0,,593.0,20.0,3.608349721254984e-05,1.0,3.2450569669750552e-06,84.0
"POLYGON ((128188.38860847357 488270.7975624863, 128688.38860847357 488270.7975624863, 128688.38860847357 488770.7975624863, 128188.38860847357 488770.7975624863, 128188.38860847357 488270.7975624863))",488270.7975624863,128188.38860847357,11,36,553,250000.0,0.25,21.0,,593.0,20.0,3.608349721254984e-05,1.0,3.2450569669750552e-06,84.0
"POLYGON ((128688.38860847357 488270.7975624863, 129188.38860847357 488270.7975624863, 129188.38860847357 488770.7975624863, 128688.38860847357 488770.7975624863, 128688.38860847357 488270.7975624863))",488270.7975624863,128688.38860847357,11,37,554,250000.0,0.25,21.0,,593.0,20.0,3.608349721254984e-05,1.0,3.2450569669750552e-06,84.0
"POLYGON ((129188.38860847357 488270.7975624863, 129688.38860847357 488270.7975624863, 129688.38860847357 488770.7975624863, 129188.38860847357 488770.7975624863, 129188.38860847357 488270.7975624863))",488270.7975624863,129188.38860847357,11,38,555,250000.0,0.25,15.0,,593.0,14.0,2.525844804878489e-05,1.0,3.2450569669750552e-06,60.0
"POLYGON ((129688.38860847357 488270.7975624863, 130188.38860847357 488270.7975624863, 130188.38860847357 488770.7975624863, 129688.38860847357 488770.7975624863, 129688.38860847357 488270.7975624863))",488270.7975624863,129688.38860847357,11,39,556,250000.0,0.25,6.0,,593.0,5.0,9.02087430313746e-06,0.0,0.0,24.0
"POLYGON ((130188.38860847357 488270.7975624863, 130688.38860847357 488270.7975624863, 130688.38860847357 488770.7975624863, 130188.38860847357 488770.7975624863, 130188.38860847357 488270.7975624863))",488270.7975624863,130188.38860847357,11,40,557,250000.0,0.25,0.0,,593.0,0.0,0.0,0.0,0.0,0.0
"POLYGON ((130688.38860847357 488270.7975624863, 131188.3886084736 488270.7975624863, 131188.3886084736 488770.7975624863, 130688.38860847357 488770.7975624863, 130688.38860847357 488270.7975624863))",488270.7975624863,130688.38860847357,11,41,558,250000.00000000728,0.25000000000000727,0.0,,,,,,,0.0
"POLYGON ((131188.3886084736 488270.7975624863, 131688.3886084736 488270.7975624863, 131688.3886084736 488770.7975624863, 131188.3886084736 488770.7975624863, 131188.3886084736 488270.7975624863))",488270.7975624863,131188.3886084736,11,42,559,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((131688.3886084736 488270.7975624863, 132188.3886084736 488270.7975624863, 132188.3886084736 488770.7975624863, 131688.3886084736 488770.7975624863, 131688.3886084736 488270.7975624863))",488270.7975624863,131688.3886084736,11,43,560,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132188.3886084736 488270.7975624863, 132688.3886084736 488270.7975624863, 132688.3886084736 488770.7975624863, 132188.3886084736 488770.7975624863, 132188.3886084736 488270.7975624863))",488270.7975624863,132188.3886084736,11,44,561,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132688.3886084736 488270.7975624863, 133188.3886084736 488270.7975624863, 133188.3886084736 488770.7975624863, 132688.3886084736 488770.7975624863, 132688.3886084736 488270.7975624863))",488270.7975624863,132688.3886084736,11,45,562,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((133188.3886084736 488270.7975624863, 133688.3886084736 488270.7975624863, 133688.3886084736 488770.7975624863, 133188.3886084736 488770.7975624863, 133188.3886084736 488270.7975624863))",488270.7975624863,133188.3886084736,11,46,563,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110188.38860847357 487770.7975624863, 110688.38860847357 487770.7975624863, 110688.38860847357 488270.7975624863, 110188.38860847357 488270.7975624863, 110188.38860847357 487770.7975624863))",487770.7975624863,110188.38860847357,12,0,564,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110688.38860847357 487770.7975624863, 111188.38860847357 487770.7975624863, 111188.38860847357 488270.7975624863, 110688.38860847357 488270.7975624863, 110688.38860847357 487770.7975624863))",487770.7975624863,110688.38860847357,12,1,565,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111188.38860847357 487770.7975624863, 111688.38860847357 487770.7975624863, 111688.38860847357 488270.7975624863, 111188.38860847357 488270.7975624863, 111188.38860847357 487770.7975624863))",487770.7975624863,111188.38860847357,12,2,566,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111688.38860847357 487770.7975624863, 112188.38860847357 487770.7975624863, 112188.38860847357 488270.7975624863, 111688.38860847357 488270.7975624863, 111688.38860847357 487770.7975624863))",487770.7975624863,111688.38860847357,12,3,567,250000.0,0.25,5.0,,531.0,3.0,5.412524581882476e-06,2.0,6.4901139339501105e-06,20.0
"POLYGON ((112188.38860847357 487770.7975624863, 112688.38860847357 487770.7975624863, 112688.38860847357 488270.7975624863, 112188.38860847357 488270.7975624863, 112188.38860847357 487770.7975624863))",487770.7975624863,112188.38860847357,12,4,568,250000.0,0.25,76.0,,468.41202987999293,46.0,8.299204358886464e-05,31.0,0.00010059676597622671,304.0
"POLYGON ((112688.38860847357 487770.7975624863, 113188.38860847357 487770.7975624863, 113188.38860847357 488270.7975624863, 112688.38860847357 488270.7975624863, 112688.38860847357 487770.7975624863))",487770.7975624863,112688.38860847357,12,5,569,250000.0,0.25,226.0,,324.09721051274676,121.0,0.00021830515813592654,105.0,0.0003407309815323808,904.0
"POLYGON ((113188.38860847357 487770.7975624863, 113688.38860847357 487770.7975624863, 113688.38860847357 488270.7975624863, 113188.38860847357 488270.7975624863, 113188.38860847357 487770.7975624863))",487770.7975624863,113188.38860847357,12,6,570,250000.0,0.25,252.0,,311.0,134.0,0.00024175943132408393,118.0,0.0003829167221030565,1008.0
"POLYGON ((113688.38860847357 487770.7975624863, 114188.38860847357 487770.7975624863, 114188.38860847357 488270.7975624863, 113688.38860847357 488270.7975624863, 113688.38860847357 487770.7975624863))",487770.7975624863,113688.38860847357,12,7,571,250000.0,0.25,252.0,,311.0,134.0,0.00024175943132408393,118.0,0.0003829167221030565,1008.0
"POLYGON ((114188.38860847357 487770.7975624863, 114688.38860847357 487770.7975624863, 114688.38860847357 488270.7975624863, 114188.38860847357 488270.7975624863, 114188.38860847357 487770.7975624863))",487770.7975624863,114188.38860847357,12,8,572,250000.0,0.25,730.0,18.9,295.82623526510577,281.0,0.0005069731358363252,449.0,0.0014570305781717997,2920.0
"POLYGON ((114688.38860847357 487770.7975624863, 115188.38860847357 487770.7975624863, 115188.38860847357 488270.7975624863, 114688.38860847357 488270.7975624863, 114688.38860847357 487770.7975624863))",487770.7975624863,114688.38860847357,12,9,573,250000.0,0.25,2877.0,18.9,256.0,942.0,0.0016995327187110975,1936.0,0.006282430288063707,11508.0
"POLYGON ((115188.38860847357 487770.7975624863, 115688.38860847357 487770.7975624863, 115688.38860847357 488270.7975624863, 115188.38860847357 488270.7975624863, 115188.38860847357 487770.7975624863))",487770.7975624863,115188.38860847357,12,10,574,250000.0,0.25,2760.0,18.93372330833229,253.97660150006263,911.0,0.0016436032980316451,1850.0,0.006003355388903852,11040.0
"POLYGON ((115688.38860847357 487770.7975624863, 116188.38860847357 487770.7975624863, 116188.38860847357 488270.7975624863, 115688.38860847357 488270.7975624863, 115688.38860847357 487770.7975624863))",487770.7975624863,115688.38860847357,12,11,575,250000.0,0.25,1632.0,19.566006437494604,216.03961375032398,614.0,0.00110776336442528,1018.0,0.003303467992380606,6528.0
"POLYGON ((116188.38860847357 487770.7975624863, 116688.38860847357 487770.7975624863, 116688.38860847357 488270.7975624863, 116188.38860847357 488270.7975624863, 116188.38860847357 487770.7975624863))",487770.7975624863,116188.38860847357,12,12,576,250000.0,0.25,1756.0,19.378694399263754,216.65566720883493,657.0,0.0011853428834322623,1099.0,0.0035663176067055858,7024.0
"POLYGON ((116688.38860847357 487770.7975624863, 117188.38860847357 487770.7975624863, 117188.38860847357 488270.7975624863, 116688.38860847357 488270.7975624863, 116688.38860847357 487770.7975624863))",487770.7975624863,116688.38860847357,12,13,577,250000.0,0.25,2116.0,19.157431387724237,219.3108233473091,777.0,0.0014018438667075612,1339.0,0.004345131278779599,8464.0
"POLYGON ((117188.38860847357 487770.7975624863, 117688.38860847357 487770.7975624863, 117688.38860847357 488270.7975624863, 117188.38860847357 488270.7975624863, 117188.38860847357 487770.7975624863))",487770.7975624863,117188.38860847357,12,14,578,250000.0,0.25,2512.0,19.833289179464366,236.9093642480032,940.0,0.0016959243689898425,1572.0,0.005101229552084787,10048.0
"POLYGON ((117688.38860847357 487770.7975624863, 118188.38860847357 487770.7975624863, 118188.38860847357 488270.7975624863, 117688.38860847357 488270.7975624863, 117688.38860847357 487770.7975624863))",487770.7975624863,117688.38860847357,12,15,579,250000.0,0.25,3606.0,22.584839698613955,286.3236266539113,1584.0,0.0028578129792339473,2022.0,0.006561505187223562,14424.0
